"state","region","division","region_code","region_name"
"MN","North Central","West North Central","C27007","Beltrami County, MN"
"MN","North Central","West North Central","C27009","Benton County, MN"
"MN","North Central","West North Central","C27011","Big Stone County, MN"
"MN","North Central","West North Central","C27013","Blue Earth County, MN"
"MN","North Central","West North Central","C27015","Brown County, MN"
"MN","North Central","West North Central","C27017","Carlton County, MN"
"MN","North Central","West North Central","C27019","Carver County, MN"
"MN","North Central","West North Central","C27021","Cass County, MN"
"MN","North Central","West North Central","C27023","Chippewa County, MN"
"MN","North Central","West North Central","C27025","Chisago County, MN"
"MN","North Central","West North Central","C27027","Clay County, MN"
"MN","North Central","West North Central","C27029","Clearwater County, MN"
"MN","North Central","West North Central","C27031","Cook County, MN"
"MN","North Central","West North Central","C27033","Cottonwood County, MN"
"MN","North Central","West North Central","C27035","Crow Wing County, MN"
"MN","North Central","West North Central","C27037","Dakota County, MN"
"MN","North Central","West North Central","C27039","Dodge County, MN"
"MN","North Central","West North Central","C27041","Douglas County, MN"
"MN","North Central","West North Central","C27043","Faribault County, MN"
"MN","North Central","West North Central","C27045","Fillmore County, MN"
"MN","North Central","West North Central","C27047","Freeborn County, MN"
"MN","North Central","West North Central","C27049","Goodhue County, MN"
"MN","North Central","West North Central","C27051","Grant County, MN"
"MN","North Central","West North Central","C27053","Hennepin County, MN"
"MN","North Central","West North Central","C27055","Houston County, MN"
"MN","North Central","West North Central","C27057","Hubbard County, MN"
"MN","North Central","West North Central","C27059","Isanti County, MN"
"MN","North Central","West North Central","C27061","Itasca County, MN"
"MN","North Central","West North Central","C27063","Jackson County, MN"
"MN","North Central","West North Central","C27065","Kanabec County, MN"
"MN","North Central","West North Central","C27067","Kandiyohi County, MN"
"MN","North Central","West North Central","C27069","Kittson County, MN"
"MN","North Central","West North Central","C27071","Koochiching County, MN"
"MN","North Central","West North Central","C27073","Lac qui Parle County, MN"
"MN","North Central","West North Central","C27075","Lake County, MN"
"MN","North Central","West North Central","C27077","Lake of the Woods County, MN"
"MN","North Central","West North Central","C27079","Le Sueur County, MN"
"MN","North Central","West North Central","C27081","Lincoln County, MN"
"MN","North Central","West North Central","C27083","Lyon County, MN"
"MN","North Central","West North Central","C27087","Mahnomen County, MN"
"MN","North Central","West North Central","C27089","Marshall County, MN"
"MN","North Central","West North Central","C27091","Martin County, MN"
"MN","North Central","West North Central","C27085","McLeod County, MN"
"MN","North Central","West North Central","C27093","Meeker County, MN"
"MN","North Central","West North Central","C27095","Mille Lacs County, MN"
"MN","North Central","West North Central","C27097","Morrison County, MN"
"MN","North Central","West North Central","C27099","Mower County, MN"
"MN","North Central","West North Central","C27101","Murray County, MN"
"MN","North Central","West North Central","C27103","Nicollet County, MN"
"MN","North Central","West North Central","C27105","Nobles County, MN"
"MN","North Central","West North Central","C27107","Norman County, MN"
"MN","North Central","West North Central","C27109","Olmsted County, MN"
"MN","North Central","West North Central","C27111","Otter Tail County, MN"
"MN","North Central","West North Central","C27113","Pennington County, MN"
"MN","North Central","West North Central","C27115","Pine County, MN"
"MN","North Central","West North Central","C27117","Pipestone County, MN"
"MN","North Central","West North Central","C27119","Polk County, MN"
"MN","North Central","West North Central","C27121","Pope County, MN"
"MN","North Central","West North Central","C27123","Ramsey County, MN"
"MN","North Central","West North Central","C27125","Red Lake County, MN"
"MN","North Central","West North Central","C27127","Redwood County, MN"
"MN","North Central","West North Central","C27129","Renville County, MN"
"MN","North Central","West North Central","C27131","Rice County, MN"
"MN","North Central","West North Central","C27133","Rock County, MN"
"MN","North Central","West North Central","C27135","Roseau County, MN"
"MN","North Central","West North Central","C27139","Scott County, MN"
"MN","North Central","West North Central","C27141","Sherburne County, MN"
"MN","North Central","West North Central","C27143","Sibley County, MN"
"MN","North Central","West North Central","C27137","St. Louis County, MN"
"MN","North Central","West North Central","C27145","Stearns County, MN"
"MN","North Central","West North Central","C27147","Steele County, MN"
"MN","North Central","West North Central","C27149","Stevens County, MN"
"MN","North Central","West North Central","C27151","Swift County, MN"
"MN","North Central","West North Central","C27153","Todd County, MN"
"MN","North Central","West North Central","C27155","Traverse County, MN"
"MN","North Central","West North Central","C27157","Wabasha County, MN"
"MN","North Central","West North Central","C27159","Wadena County, MN"
"MN","North Central","West North Central","C27161","Waseca County, MN"
"MN","North Central","West North Central","C27163","Washington County, MN"
"MN","North Central","West North Central","C27165","Watonwan County, MN"
"MN","North Central","West North Central","C27167","Wilkin County, MN"
"MN","North Central","West North Central","C27169","Winona County, MN"
"MN","North Central","West North Central","C27171","Wright County, MN"
"MN","North Central","West North Central","C27173","Yellow Medicine County, MN"
"MS","South","East South Central","C28001","Adams County, MS"
"MS","South","East South Central","C28003","Alcorn County, MS"
"MS","South","East South Central","C28005","Amite County, MS"
"MS","South","East South Central","C28007","Attala County, MS"
"MS","South","East South Central","C28009","Benton County, MS"
"MS","South","East South Central","C28011","Bolivar County, MS"
"MS","South","East South Central","C28013","Calhoun County, MS"
"MS","South","East South Central","C28015","Carroll County, MS"
"MS","South","East South Central","C28017","Chickasaw County, MS"
"MS","South","East South Central","C28019","Choctaw County, MS"
"MS","South","East South Central","C28021","Claiborne County, MS"
"MS","South","East South Central","C28023","Clarke County, MS"
"MS","South","East South Central","C28025","Clay County, MS"
"MS","South","East South Central","C28027","Coahoma County, MS"
"MS","South","East South Central","C28029","Copiah County, MS"
"MS","South","East South Central","C28031","Covington County, MS"
"MS","South","East South Central","C28033","DeSoto County, MS"
"MS","South","East South Central","C28035","Forrest County, MS"
"MS","South","East South Central","C28037","Franklin County, MS"
"MS","South","East South Central","C28039","George County, MS"
"MS","South","East South Central","C28041","Greene County, MS"
"MS","South","East South Central","C28043","Grenada County, MS"
"MS","South","East South Central","C28045","Hancock County, MS"
"MS","South","East South Central","C28047","Harrison County, MS"
"MS","South","East South Central","C28049","Hinds County, MS"
"MS","South","East South Central","C28051","Holmes County, MS"
"MS","South","East South Central","C28053","Humphreys County, MS"
"MS","South","East South Central","C28055","Issaquena County, MS"
"MS","South","East South Central","C28057","Itawamba County, MS"
"MS","South","East South Central","C28059","Jackson County, MS"
"MS","South","East South Central","C28061","Jasper County, MS"
"MS","South","East South Central","C28063","Jefferson County, MS"
"MS","South","East South Central","C28065","Jefferson Davis County, MS"
"MS","South","East South Central","C28067","Jones County, MS"
"MS","South","East South Central","C28069","Kemper County, MS"
"MS","South","East South Central","C28071","Lafayette County, MS"
"MS","South","East South Central","C28073","Lamar County, MS"
"MS","South","East South Central","C28075","Lauderdale County, MS"
"MS","South","East South Central","C28077","Lawrence County, MS"
"MS","South","East South Central","C28079","Leake County, MS"
"MS","South","East South Central","C28081","Lee County, MS"
"MS","South","East South Central","C28083","Leflore County, MS"
"MS","South","East South Central","C28085","Lincoln County, MS"
"MS","South","East South Central","C28087","Lowndes County, MS"
"MS","South","East South Central","C28089","Madison County, MS"
"MS","South","East South Central","C28091","Marion County, MS"
"MS","South","East South Central","C28093","Marshall County, MS"
"MS","South","East South Central","C28095","Monroe County, MS"
"MS","South","East South Central","C28097","Montgomery County, MS"
"MS","South","East South Central","C28099","Neshoba County, MS"
